状态栈后10个                                           符号栈后10个                                           输入前10个                                            动作                                                
0 1 5 12 34 4 10 28 116 262                       stmts i0 w0 w { stmts id2 = bool                  ; i ++ } b = ∫ [ - 2                              (262,;)→r78：根据s2→bool归约：将状态栈和符号栈都出栈1个，再将s2加到符号栈里，再(116,s2)→260
0 1 5 12 34 4 10 28 116 260                       stmts i0 w0 w { stmts id2 = s2                    ; i ++ } b = ∫ [ - 2                              (260,;)→r7：根据s→id2 = s2归约：将状态栈和符号栈都出栈3个，再将s加到符号栈里，再(10,s)→25
0 1 5 12 34 4 10 25                               stmts i0 w0 w { stmts s                           ; i ++ } b = ∫ [ - 2                              (25,;)→s112
0 1 5 12 34 4 10 25 112                           stmts i0 w0 w { stmts s ;                         i ++ } b = ∫ [ - 2 ,                              (112,id)→r4：根据stmt→s ;归约：将状态栈和符号栈都出栈2个，再将stmt加到符号栈里，再(10,stmt)→24
0 1 5 12 34 4 10 24                               stmts i0 w0 w { stmts stmt                        i ++ } b = ∫ [ - 2 ,                              (24,id)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(4,stmts)→10
0 1 5 12 34 4 10                                  stmts i0 w0 w { stmts                             i ++ } b = ∫ [ - 2 ,                              (10,id)→s7
0 1 5 12 34 4 10 7                                stmts i0 w0 w { stmts id                          ++ } b = ∫ [ - 2 , 3                              (7,++)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(10,id2)→28
0 1 5 12 34 4 10 28                               stmts i0 w0 w { stmts id2                         ++ } b = ∫ [ - 2 , 3                              (28,++)→s122
0 1 5 12 34 4 10 28 122                           stmts i0 w0 w { stmts id2 ++                      } b = ∫ [ - 2 , 3 ]                               (122,})→r13：根据s→id2 ++归约：将状态栈和符号栈都出栈2个，再将s加到符号栈里，再(10,s)→25
0 1 5 12 34 4 10 25                               stmts i0 w0 w { stmts s                           } b = ∫ [ - 2 , 3 ]                               (25,})→r5：根据stmt→s归约：将状态栈和符号栈都出栈1个，再将stmt加到符号栈里，再(10,stmt)→24
0 1 5 12 34 4 10 24                               stmts i0 w0 w { stmts stmt                        } b = ∫ [ - 2 , 3 ]                               (24,})→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(4,stmts)→10
0 1 5 12 34 4 10                                  stmts i0 w0 w { stmts                             } b = ∫ [ - 2 , 3 ]                               (10,})→s23
0 1 5 12 34 4 10 23                               stmts i0 w0 w { stmts }                           b = ∫ [ - 2 , 3 ] D                               (23,id)→r6：根据stmt→{ stmts }归约：将状态栈和符号栈都出栈3个，再将stmt加到符号栈里，再(34,stmt)→139
0 1 5 12 34 139                                   stmts i0 w0 w stmt                                b = ∫ [ - 2 , 3 ] D                               (139,id)→r65：根据stmt→i0 w0 w stmt归约：将状态栈和符号栈都出栈4个，再将stmt加到符号栈里，再(1,stmt)→2
0 1 2                                             stmts stmt                                        while ( i < 4 ) { a [ i                           (2,while)→r1：根据stmts→stmts stmt 归约：将状态栈和符号栈都出栈2个，再将stmts加到符号栈里，再(0,stmts)→1
0 1                                               stmts                                             while ( i < 4 ) { a [ i                           (1,while)→r62：根据i0→ε归约：将状态栈和符号栈都出栈0个，再将i0加到符号栈里，再(1,i0)→5
0 1 5                                             stmts i0                                          while ( i < 4 ) { a [ i                           (5,while)→r66：根据w0→ε归约：将状态栈和符号栈都出栈0个，再将w0加到符号栈里，再(5,w0)→12
0 1 5 12                                          stmts i0 w0                                       while ( i < 4 ) { a [ i                           (12,while)→s35
0 1 5 12 35                                       stmts i0 w0 while                                 ( i < 4 ) { a [ i ]                               (35,()→s140
0 1 5 12 35 140                                   stmts i0 w0 while (                               i < 4 ) { a [ i ] =                               (140,id)→s173
0 1 5 12 35 140 173                               stmts i0 w0 while ( id                            < 4 ) { a [ i ] = ∫                               (173,<)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(140,id2)→154
0 1 5 12 35 140 154                               stmts i0 w0 while ( id2                           < 4 ) { a [ i ] = ∫                               (154,<)→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(140,factor)→150
0 1 5 12 35 140 150                               stmts i0 w0 while ( factor                        < 4 ) { a [ i ] = ∫                               (150,<)→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(140,unary)→147
0 1 5 12 35 140 147                               stmts i0 w0 while ( unary                         < 4 ) { a [ i ] = ∫                               (147,<)→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(140,term)→146
0 1 5 12 35 140 146                               stmts i0 w0 while ( term                          < 4 ) { a [ i ] = ∫                               (146,<)→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(140,expr)→145
0 1 5 12 35 140 145                               stmts i0 w0 while ( expr                          < 4 ) { a [ i ] = ∫                               (145,<)→s352
0 1 5 12 35 140 145 352                           stmts i0 w0 while ( expr <                        4 ) { a [ i ] = ∫ [                               (352,num)→s654
0 1 5 12 35 140 145 352 654                       stmts i0 w0 while ( expr < num                    ) { a [ i ] = ∫ [ i                               (654,))→r39：根据factor→num 归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(352,factor)→649
0 1 5 12 35 140 145 352 649                       stmts i0 w0 while ( expr < factor                 ) { a [ i ] = ∫ [ i                               (649,))→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(352,unary)→646
0 1 5 12 35 140 145 352 646                       stmts i0 w0 while ( expr < unary                  ) { a [ i ] = ∫ [ i                               (646,))→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(352,term)→645
0 1 5 12 35 140 145 352 645                       stmts i0 w0 while ( expr < term                   ) { a [ i ] = ∫ [ i                               (645,))→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(352,expr)→644
0 1 5 12 35 140 145 352 644                       stmts i0 w0 while ( expr < expr                   ) { a [ i ] = ∫ [ i                               (644,))→r22：根据rel→expr < expr归约：将状态栈和符号栈都出栈3个，再将rel加到符号栈里，再(140,rel)→144
0 1 5 12 35 140 144                               stmts i0 w0 while ( rel                           ) { a [ i ] = ∫ [ i                               (144,))→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(140,equality)→143
0 1 5 12 35 140 143                               stmts i0 w0 while ( equality                      ) { a [ i ] = ∫ [ i                               (143,))→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(140,join)→142
0 1 5 12 35 140 142                               stmts i0 w0 while ( join                          ) { a [ i ] = ∫ [ i                               (142,))→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(140,bool)→346
0 1 5 12 35 140 346                               stmts i0 w0 while ( bool                          ) { a [ i ] = ∫ [ i                               (346,))→s639
0 1 5 12 35 140 346 639                           stmts i0 w0 while ( bool )                        { a [ i ] = ∫ [ i ,                               (639,{)→r67：根据w→while ( bool )归约：将状态栈和符号栈都出栈4个，再将w加到符号栈里，再(12,w)→34
0 1 5 12 34                                       stmts i0 w0 w                                     { a [ i ] = ∫ [ i ,                               (34,{)→s4
0 1 5 12 34 4                                     stmts i0 w0 w {                                   a [ i ] = ∫ [ i , i                               (4,id)→r2：根据stmts→ε 归约：将状态栈和符号栈都出栈0个，再将stmts加到符号栈里，再(4,stmts)→10
0 1 5 12 34 4 10                                  stmts i0 w0 w { stmts                             a [ i ] = ∫ [ i , i                               (10,id)→s7
0 1 5 12 34 4 10 7                                stmts i0 w0 w { stmts id                          [ i ] = ∫ [ i , i +                               (7,[)→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(10,id2)→28
0 1 5 12 34 4 10 28                               stmts i0 w0 w { stmts id2                         [ i ] = ∫ [ i , i +                               (28,[)→s22
0 1 5 12 34 4 10 28 22                            stmts i0 w0 w { stmts id2 [                       i ] = ∫ [ i , i + 1                               (22,id)→s110
0 1 5 12 34 4 10 28 22 110                        stmts i0 w0 w { stmts id2 [ id                    ] = ∫ [ i , i + 1 ]                               (110,])→r76：根据id2→id归约：将状态栈和符号栈都出栈1个，再将id2加到符号栈里，再(22,id2)→91
0 1 5 12 34 4 10 28 22 91                         stmts i0 w0 w { stmts id2 [ id2                   ] = ∫ [ i , i + 1 ]                               (91,])→r38：根据factor→id2归约：将状态栈和符号栈都出栈1个，再将factor加到符号栈里，再(22,factor)→87
0 1 5 12 34 4 10 28 22 87                         stmts i0 w0 w { stmts id2 [ factor                ] = ∫ [ i , i + 1 ]                               (87,])→r36：根据unary→factor归约：将状态栈和符号栈都出栈1个，再将unary加到符号栈里，再(22,unary)→84
0 1 5 12 34 4 10 28 22 84                         stmts i0 w0 w { stmts id2 [ unary                 ] = ∫ [ i , i + 1 ]                               (84,])→r33：根据term→unary 归约：将状态栈和符号栈都出栈1个，再将term加到符号栈里，再(22,term)→83
0 1 5 12 34 4 10 28 22 83                         stmts i0 w0 w { stmts id2 [ term                  ] = ∫ [ i , i + 1 ]                               (83,])→r29：根据expr→term 归约：将状态栈和符号栈都出栈1个，再将expr加到符号栈里，再(22,expr)→82
0 1 5 12 34 4 10 28 22 82                         stmts i0 w0 w { stmts id2 [ expr                  ] = ∫ [ i , i + 1 ]                               (82,])→r26：根据rel→expr 归约：将状态栈和符号栈都出栈1个，再将rel加到符号栈里，再(22,rel)→81
0 1 5 12 34 4 10 28 22 81                         stmts i0 w0 w { stmts id2 [ rel                   ] = ∫ [ i , i + 1 ]                               (81,])→r21：根据equality→rel 归约：将状态栈和符号栈都出栈1个，再将equality加到符号栈里，再(22,equality)→80
0 1 5 12 34 4 10 28 22 80                         stmts i0 w0 w { stmts id2 [ equality              ] = ∫ [ i , i + 1 ]                               (80,])→r18：根据join→equality归约：将状态栈和符号栈都出栈1个，再将join加到符号栈里，再(22,join)→79
0 1 5 12 34 4 10 28 22 79                         stmts i0 w0 w { stmts id2 [ join                  ] = ∫ [ i , i + 1 ]                               (79,])→r16：根据bool→join归约：将状态栈和符号栈都出栈1个，再将bool加到符号栈里，再(22,bool)→78
0 1 5 12 34 4 10 28 22 78                         stmts i0 w0 w { stmts id2 [ bool                  ] = ∫ [ i , i + 1 ]                               (78,])→s214
1 5 12 34 4 10 28 22 78 214                       stmts i0 w0 w { stmts id2 [ bool ]                = ∫ [ i , i + 1 ] D                               (214,=)→r77：根据id2→id2 [ bool ]归约：将状态栈和符号栈都出栈4个，再将id2加到符号栈里，再(10,id2)→28
0 1 5 12 34 4 10 28                               stmts i0 w0 w { stmts id2                         = ∫ [ i , i + 1 ] D                               (28,=)→s116
0 1 5 12 34 4 10 28 116                           stmts i0 w0 w { stmts id2 =                       ∫ [ i , i + 1 ] D (                               (116,∫)→s291
